Id,Claw_length_cm,Size_cm,Tail_length_cm,Weight_kg,Specie,Sub_specie,Sub_specie_category,Endangered
3611,8.645,66.121,-1.378,4.984,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3612,7.249,66.479,0.97,7.813,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3613,8.246,66.371,1.222,6.659,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3614,9.025,67.244,-0.247,8.472,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3615,8.462,66.097,1.988,6.199,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3616,8.679,66.442,0.827,7.68,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3617,7.242,64.027,1.677,7.341,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3618,10.9,66.732,-0.352,5.626,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3619,8.793,67.51,0.582,5.444,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3620,8.836,65.266,0.121,5.388,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3621,8.538,65.671,-1.112,6.638,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3622,7.887,64.145,0.79,5.607,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3623,8.526,66.567,-1.616,5.89,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3624,8.327,67.751,-0.26,6.726,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3625,7.657,64.93,1.184,6.64,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3626,8.423,65.929,-1.961,5.294,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3627,6.797,66.507,0.783,5.832,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3628,8.706,66.044,1.274,6.256,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3629,8.602,65.126,1.464,5.671,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3630,8.288,66.989,0.56,6.376,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3631,9.131,66.284,0.259,6.419,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3632,7.465,65.615,-0.288,7.2,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3633,9.307,65.438,1.188,6.446,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3634,10.245,65.675,0.049,5.943,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3635,7.438,64.959,-2.193,5.616,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3636,9.433,66.504,0.146,7.973,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3637,9.127,67.035,1.007,6.587,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3638,8.58,66.695,0.89,5.196,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3639,8.842,67.865,-0.081,6.189,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3640,9.012,66.543,0.445,6.642,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3641,8.402,64.537,1.539,6.797,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3642,8.593,66.82,0.797,5.018,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3643,9.892,64.736,-0.219,5.37,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3644,8.975,67.149,1.443,5.799,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3645,9.976,63.851,2.296,4.783,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3646,9.97,64.62,0.654,7.411,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3647,8.535,66.268,0.643,7.892,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3648,9.329,67.79,1.129,6.879,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3649,10.168,67.787,-0.779,5.591,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3650,9.673,68.038,1.295,6.692,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3651,9.48,65.972,1.07,6.278,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3652,8.423,65.994,-0.359,6.507,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3653,9.091,66.604,1.833,5.296,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3654,9.268,66.515,1.465,6.368,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3655,8.391,66.532,0.371,5.036,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3656,8.482,68.752,0.316,5.548,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3657,8.94,65.099,1.026,6.383,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3658,10.276,66.304,0.306,4.901,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3659,8.783,66.843,-2.893,7.75,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3660,7.919,66.259,0.424,7.15,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3661,9.471,66.085,0.307,6.261,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3662,9.198,67.249,-1.512,5.35,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3663,7.818,66.799,1.88,6.964,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3664,7.742,65.795,-0.038,7.566,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3665,8.408,65.782,2.652,5.081,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3666,9.729,68.76,0.988,4.609,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3667,9.914,65.955,-0.483,6.703,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3668,8.88,66.947,-0.872,7.032,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3669,7.061,66.645,1.838,7.006,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3670,8.039,65.213,-1.046,4.3,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3671,9.396,65.724,2.657,5.538,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3672,9.769,64.644,-0.051,6.31,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3673,11.152,66.117,0.625,5.661,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3674,10.861,67.874,-0.336,7.718,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3675,7.64,65.648,-0.599,5.746,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3676,8.836,66.666,-2.168,6.487,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3677,8.302,67.385,0.327,4.22,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3678,9.108,66.535,-0.863,5.758,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3679,7.808,65.556,0.968,7.711,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3680,10.275,64.927,0.117,5.167,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3681,8.55,66.242,0.435,6.741,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3682,9.979,66.607,2.644,4.842,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3683,8.724,65.016,-2.066,6.683,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3684,9.336,65.765,-0.657,5.473,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3685,7.282,68.526,2.136,7.165,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3686,8.644,67.89,-0.287,5.712,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3687,8.914,66.706,0.018,6.11,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3688,8.28,65.073,0.035,6.261,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3689,10.702,67.146,1.67,3.552,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3690,8.118,66.355,0.873,4.538,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3691,10.463,66.716,-0.787,6.388,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3692,6.784,67.337,1.725,5.532,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3693,7.789,65.906,-0.278,5.965,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3694,8.556,64.746,1.622,6.37,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3695,9.412,65.885,2.695,7.899,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3696,8.338,65.745,1.496,5.7,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3697,7.944,66.293,-0.471,5.499,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3698,12.171,64.095,0.861,6.881,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3699,8.036,65.196,1.892,5.801,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3700,9.881,66.475,0.479,6.282,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3701,9.339,66.262,2.338,7.283,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3702,9.489,66.782,-0.13,7.402,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3703,9.141,66.529,-0.644,7.006,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3704,8.653,65.191,-1.07,7.487,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3705,8.265,65.238,-2.468,7.324,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3706,6.807,66.809,0.059,5.815,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3707,9.153,66.405,-0.286,5.82,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3708,8.593,66.267,0.963,5.487,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3709,8.988,65.164,1.819,5.58,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3710,8.582,65.917,1.453,6.578,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3711,9.979,64.783,1.295,5.008,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3712,11.104,66.964,1.504,5.657,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3713,7.596,64.798,-0.55,7.158,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3714,9.45,65.167,0.14,6.234,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3715,8.842,64.825,2.509,6.182,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3716,10.081,65.797,0.889,7.709,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3717,9.095,65.107,-1.357,7.538,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3718,6.862,66.157,0.042,6.567,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3719,8.349,65.289,-0.611,5.999,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3720,11.412,67.5,-0.867,5.038,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3721,9.37,65.489,-0.544,6.746,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3722,9.015,66.582,0.773,6.456,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3723,7.086,65.531,1.336,7.029,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3724,10.899,65.909,0.065,5.695,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3725,9.071,66.125,0.733,7.361,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3726,6.58,65.56,0.859,7.862,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3727,7.933,66.523,-0.815,6.622,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3728,10.354,64.546,-0.34,6.543,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3729,10.1,66.124,0.729,7.594,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3730,8.288,65.822,0.49,6.023,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3731,9.754,64.702,-0.077,6.034,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3732,9.808,66.032,1.42,5.832,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3733,8.693,65.16,1.974,6.848,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3734,9.858,65.517,0.509,6.172,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3735,8.542,67.751,-0.428,7.579,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3736,9.97,67.355,0.519,5.467,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3737,9.214,65.352,-0.622,5.269,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3738,8.228,65.422,-1.799,5.602,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3739,9.414,66.968,0.964,5.949,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3740,8.522,67.527,0.719,6.542,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3741,9.194,66.862,0.215,6.753,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3742,7.661,65.99,-0.171,5.554,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3743,9.726,65.193,0.234,5.434,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3744,8.247,65.753,0.133,5.149,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3745,10.375,67.889,0.842,7.257,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3746,10.588,65.178,0.139,7.394,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3747,8.089,66.592,-0.635,6.654,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3748,9.023,66.237,-0.954,5.72,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3749,7.979,65.537,0.454,6.917,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3750,8.655,66.64,1.561,7.573,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3751,11.024,65.276,-0.567,7.92,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3752,8.84,65.933,0.117,7.032,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3753,8.111,67.015,-1.429,7.226,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3754,9.754,64.747,0.576,5.764,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3755,10.278,64.969,1.163,7.306,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3756,9.203,66.469,1.353,7.214,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3757,10.063,65.978,-0.072,5.55,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3758,8.003,65.033,0.88,7.618,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3759,9.701,67.449,1.28,6.124,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3760,8.82,65.313,-1.05,6.652,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3761,9.414,67.559,-0.234,5.84,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3762,9.405,67.426,1.402,6.477,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3763,8.204,67.105,1.261,6.963,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3764,9.475,64.326,-1.717,6.169,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3765,8.382,65.815,1.637,6.918,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3766,8.148,66.526,-0.467,6.827,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3767,8.889,67.19,-0.062,3.979,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3768,10.874,63.96,-0.403,7.102,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3769,7.746,64.751,0.766,5.107,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3770,9.13,66.646,0.302,8.751,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3771,9.751,67.83,0.667,5.642,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3772,10.698,66.602,-0.138,8.375,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3773,8.249,66.81,-0.135,4.432,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3774,8.242,66.001,1.024,6.923,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3775,7.571,64.992,-0.137,7.193,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3776,8.82,65.679,0.134,6.71,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3777,7.13,65.979,-1.817,5.927,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3778,9.576,67.022,1.213,6.321,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3779,9.615,64.785,0.442,5.495,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3780,10.197,66.171,-0.955,6.243,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3781,8.174,65.952,-0.453,6.844,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3782,9.998,66.89,1.07,7.284,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3783,8.908,64.462,-0.222,5.382,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3784,8.298,65.42,0.998,6.048,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3785,7.269,66.578,0.261,8.115,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3786,9.21,66.306,0.457,5.806,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3787,9.994,67.406,0.762,6.49,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3788,8.497,65.867,0.614,6.427,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3789,10.274,65.51,1.351,4.541,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3790,8.915,65.585,1.493,7.12,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3791,8.94,66.693,2.074,6.35,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3792,9.925,67.298,0.209,8.017,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3793,9.157,65.694,0.971,6.121,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3794,8.784,65.115,0.507,6.364,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3795,7.088,68.444,0.829,7.459,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3796,8.877,64.646,0.244,6.681,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3797,9.611,66.939,-0.401,7.895,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3798,10.113,65.916,1.294,6.816,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3799,10.162,65.184,-0.728,6.961,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3800,11.031,64.703,2.333,4.985,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3801,8.606,66.777,0.177,7.099,two_toed,Linnaeus’s two-toed sloth,3,least_concern
3802,5.579,61.937,1.963,4.922,two_toed,Hoffman’s two-toed sloth,2,least_concern
3803,5.342,63.655,2.049,5.819,two_toed,Hoffman’s two-toed sloth,2,least_concern
3804,6.67,63.755,1.982,5.627,two_toed,Hoffman’s two-toed sloth,2,least_concern
3805,3.702,62.912,1.87,5.239,two_toed,Hoffman’s two-toed sloth,2,least_concern
3806,4.577,61.706,2.833,5.472,two_toed,Hoffman’s two-toed sloth,2,least_concern
3807,5.996,63.473,2.502,4.177,two_toed,Hoffman’s two-toed sloth,2,least_concern
3808,5.674,63.95,1.939,6.957,two_toed,Hoffman’s two-toed sloth,2,least_concern
3809,5.03,64.051,2.655,5.796,two_toed,Hoffman’s two-toed sloth,2,least_concern
3810,5.744,61.734,1.93,5.178,two_toed,Hoffman’s two-toed sloth,2,least_concern
3811,5.17,62.108,1.029,8.323,two_toed,Hoffman’s two-toed sloth,2,least_concern
3812,6.478,63.068,0.695,7.13,two_toed,Hoffman’s two-toed sloth,2,least_concern
3813,6.592,63.355,2.526,6.225,two_toed,Hoffman’s two-toed sloth,2,least_concern
3814,4.85,61.954,2.078,6.378,two_toed,Hoffman’s two-toed sloth,2,least_concern
3815,4.438,62.297,1.983,5.79,two_toed,Hoffman’s two-toed sloth,2,least_concern
3816,5.117,63.979,2.72,5.78,two_toed,Hoffman’s two-toed sloth,2,least_concern
3817,7.402,63.387,1.747,6.646,two_toed,Hoffman’s two-toed sloth,2,least_concern
3818,4.335,63.397,0.597,6.098,two_toed,Hoffman’s two-toed sloth,2,least_concern
3819,6.65,62.422,2.479,4.685,two_toed,Hoffman’s two-toed sloth,2,least_concern
3820,6.354,63.951,1.745,4.907,two_toed,Hoffman’s two-toed sloth,2,least_concern
3821,5.313,61.671,1.612,4.49,two_toed,Hoffman’s two-toed sloth,2,least_concern
3822,6.178,61.785,2.403,6.334,two_toed,Hoffman’s two-toed sloth,2,least_concern
3823,5.335,61.773,2.827,3.962,two_toed,Hoffman’s two-toed sloth,2,least_concern
3824,6.553,62.327,3.268,6.224,two_toed,Hoffman’s two-toed sloth,2,least_concern
3825,6.617,61.303,1.462,5.949,two_toed,Hoffman’s two-toed sloth,2,least_concern
3826,5.351,60.225,3.639,3.735,two_toed,Hoffman’s two-toed sloth,2,least_concern
3827,5.384,61.231,1.557,5.421,two_toed,Hoffman’s two-toed sloth,2,least_concern
3828,3.882,61.476,2.222,3.975,two_toed,Hoffman’s two-toed sloth,2,least_concern
3829,6.235,62.678,2.816,5.041,two_toed,Hoffman’s two-toed sloth,2,least_concern
3830,4.689,64.691,1.68,6.559,two_toed,Hoffman’s two-toed sloth,2,least_concern
3831,3.995,61.184,2.803,4.711,two_toed,Hoffman’s two-toed sloth,2,least_concern
3832,6.721,64.064,2.637,4.977,two_toed,Hoffman’s two-toed sloth,2,least_concern
3833,6.866,62.937,2.583,6.096,two_toed,Hoffman’s two-toed sloth,2,least_concern
3834,6.297,63.03,2.344,4.591,two_toed,Hoffman’s two-toed sloth,2,least_concern
3835,5.726,62.187,3.08,5.98,two_toed,Hoffman’s two-toed sloth,2,least_concern
3836,8.054,65.801,2.597,4.659,two_toed,Hoffman’s two-toed sloth,2,least_concern
3837,5.299,63.077,4.872,5.228,two_toed,Hoffman’s two-toed sloth,2,least_concern
3838,7.141,62.705,2.921,3.942,two_toed,Hoffman’s two-toed sloth,2,least_concern
3839,4.654,63.477,2.838,3.769,two_toed,Hoffman’s two-toed sloth,2,least_concern
3840,6.474,63.247,3.204,4.896,two_toed,Hoffman’s two-toed sloth,2,least_concern
3841,6.543,62.709,1.754,5.306,two_toed,Hoffman’s two-toed sloth,2,least_concern
3842,7.349,63.248,3.139,4.679,two_toed,Hoffman’s two-toed sloth,2,least_concern
3843,4.624,63.182,1.005,6.121,two_toed,Hoffman’s two-toed sloth,2,least_concern
3844,6.496,62.364,2.731,6.544,two_toed,Hoffman’s two-toed sloth,2,least_concern
3845,6.524,62.495,1.685,4.224,two_toed,Hoffman’s two-toed sloth,2,least_concern
3846,6.546,63.624,2.675,5.194,two_toed,Hoffman’s two-toed sloth,2,least_concern
3847,5.692,63.163,2.349,5.707,two_toed,Hoffman’s two-toed sloth,2,least_concern
3848,5.015,65.183,0.193,4.789,two_toed,Hoffman’s two-toed sloth,2,least_concern
3849,5.42,60.827,3.483,5.188,two_toed,Hoffman’s two-toed sloth,2,least_concern
3850,7.269,62.622,3.031,4.715,two_toed,Hoffman’s two-toed sloth,2,least_concern
3851,4.184,61.314,3.394,5.453,two_toed,Hoffman’s two-toed sloth,2,least_concern
3852,5.346,61.614,1.997,5.217,two_toed,Hoffman’s two-toed sloth,2,least_concern
3853,3.678,62.699,0.665,5.972,two_toed,Hoffman’s two-toed sloth,2,least_concern
3854,4.968,62.593,1.269,6.074,two_toed,Hoffman’s two-toed sloth,2,least_concern
3855,6.672,64.459,3.238,6.877,two_toed,Hoffman’s two-toed sloth,2,least_concern
3856,5.742,63.604,0.751,5.534,two_toed,Hoffman’s two-toed sloth,2,least_concern
3857,5.617,61.211,1.736,4.876,two_toed,Hoffman’s two-toed sloth,2,least_concern
3858,6.197,62.472,3.571,5.294,two_toed,Hoffman’s two-toed sloth,2,least_concern
3859,4.672,62.422,1.674,6.291,two_toed,Hoffman’s two-toed sloth,2,least_concern
3860,6.879,64.256,1.158,5.253,two_toed,Hoffman’s two-toed sloth,2,least_concern
3861,7.648,62.989,1.985,6.416,two_toed,Hoffman’s two-toed sloth,2,least_concern
3862,6.403,61.739,1.287,3.822,two_toed,Hoffman’s two-toed sloth,2,least_concern
3863,5.373,63.196,4.418,5.22,two_toed,Hoffman’s two-toed sloth,2,least_concern
3864,6.474,62.69,1.945,5.788,two_toed,Hoffman’s two-toed sloth,2,least_concern
3865,6.393,62.77,4.492,6.434,two_toed,Hoffman’s two-toed sloth,2,least_concern
3866,6.292,62.629,2.848,6.529,two_toed,Hoffman’s two-toed sloth,2,least_concern
3867,4.377,63.684,2.756,5.393,two_toed,Hoffman’s two-toed sloth,2,least_concern
3868,6.738,63.993,3.144,6.564,two_toed,Hoffman’s two-toed sloth,2,least_concern
3869,5.363,64.634,0.462,4.117,two_toed,Hoffman’s two-toed sloth,2,least_concern
3870,6.834,64.109,2.544,4.73,two_toed,Hoffman’s two-toed sloth,2,least_concern
3871,6.683,63.856,1.285,5.106,two_toed,Hoffman’s two-toed sloth,2,least_concern
3872,4.425,62.702,2.456,6.724,two_toed,Hoffman’s two-toed sloth,2,least_concern
3873,5.677,62.465,1.522,5.75,two_toed,Hoffman’s two-toed sloth,2,least_concern
3874,5.716,62.409,4.014,5.647,two_toed,Hoffman’s two-toed sloth,2,least_concern
3875,5.579,63.089,1.977,7.365,two_toed,Hoffman’s two-toed sloth,2,least_concern
3876,7.328,61.694,2.279,6.927,two_toed,Hoffman’s two-toed sloth,2,least_concern
3877,5.479,63.023,2.75,4.931,two_toed,Hoffman’s two-toed sloth,2,least_concern
3878,4.23,62.967,3.369,6.108,two_toed,Hoffman’s two-toed sloth,2,least_concern
3879,6.14,63.275,1.839,6.057,two_toed,Hoffman’s two-toed sloth,2,least_concern
3880,4.761,61.406,1.912,6.866,two_toed,Hoffman’s two-toed sloth,2,least_concern
3881,7.015,62.948,1.533,5.642,two_toed,Hoffman’s two-toed sloth,2,least_concern
3882,5.983,63.732,1.361,6.481,two_toed,Hoffman’s two-toed sloth,2,least_concern
3883,4.874,62.868,1.307,6.26,two_toed,Hoffman’s two-toed sloth,2,least_concern
3884,5.435,63.051,2.355,6.821,two_toed,Hoffman’s two-toed sloth,2,least_concern
3885,6.126,62.314,0.744,5.424,two_toed,Hoffman’s two-toed sloth,2,least_concern
3886,5.377,62.019,2.178,6.172,two_toed,Hoffman’s two-toed sloth,2,least_concern
3887,4.161,63.71,3.167,5.168,two_toed,Hoffman’s two-toed sloth,2,least_concern
3888,4.404,64.597,2.989,5.76,two_toed,Hoffman’s two-toed sloth,2,least_concern
3889,5.134,63.757,2.248,3.42,two_toed,Hoffman’s two-toed sloth,2,least_concern
3890,4.983,62.43,2.89,6.055,two_toed,Hoffman’s two-toed sloth,2,least_concern
3891,4.943,61.448,2.653,5.038,two_toed,Hoffman’s two-toed sloth,2,least_concern
3892,5.473,63.022,2.385,5.38,two_toed,Hoffman’s two-toed sloth,2,least_concern
3893,4.718,65.738,2.423,4.866,two_toed,Hoffman’s two-toed sloth,2,least_concern
3894,5.408,63.155,2.728,4.775,two_toed,Hoffman’s two-toed sloth,2,least_concern
3895,6.934,63.208,2.279,5.546,two_toed,Hoffman’s two-toed sloth,2,least_concern
3896,7.535,63.209,2.4,4.808,two_toed,Hoffman’s two-toed sloth,2,least_concern
3897,5.727,63.22,0.693,4.987,two_toed,Hoffman’s two-toed sloth,2,least_concern
3898,6.146,61.991,1.523,3.695,two_toed,Hoffman’s two-toed sloth,2,least_concern
3899,4.059,64.728,2.643,6.135,two_toed,Hoffman’s two-toed sloth,2,least_concern
3900,5.555,63.692,3.474,8.18,two_toed,Hoffman’s two-toed sloth,2,least_concern
3901,5.684,62.156,1.013,4.95,two_toed,Hoffman’s two-toed sloth,2,least_concern
3902,4.147,61.441,2.988,6.602,two_toed,Hoffman’s two-toed sloth,2,least_concern
3903,4.103,61.929,0.923,3.532,two_toed,Hoffman’s two-toed sloth,2,least_concern
3904,5.705,62.865,3.157,7.162,two_toed,Hoffman’s two-toed sloth,2,least_concern
3905,5.617,63.042,3.042,5.357,two_toed,Hoffman’s two-toed sloth,2,least_concern
3906,5.955,61.227,0.558,4.648,two_toed,Hoffman’s two-toed sloth,2,least_concern
3907,4.654,62.685,3.522,5.853,two_toed,Hoffman’s two-toed sloth,2,least_concern
